Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2023-02-11,Sorcerer's Workshop,,
2023-02-11,Toy Story Midway Mania!,,
2023-02-12,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-12,Incredicoaster,5.0,5.0
2023-02-12,Mater's Jingle Jamboree,5.0,5.0
2023-02-12,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-12,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-12,WEB SLINGERS: A Spider-Man Adventure,5.0,5.0
2023-02-12,Carthay Circle Lounge,,
2023-02-12,Carthay Circle Restaurant,,
2023-02-12,Lamplight Lounge - Boardwalk Dining,,
2023-02-12,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-12,Wine Country Trattoria,,
2023-02-12,World of Color – ONE,,
2023-02-12,Incredicoaster Single Rider,,
2023-02-12,Soarin' Around the World,,
2023-02-12,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-12,Golden Zephyr,,
2023-02-12,Goofy's Sky School,,
2023-02-12,Grizzly River Run,,
2023-02-12,Inside Out Emotional Whirlwind,,
2023-02-12,Jessie's Critter Carousel,,
2023-02-12,Jumpin' Jellyfish,,
2023-02-12,Luigi's Honkin' Haul-O-Ween,,
2023-02-12,Mickey's PhilharMagic,,
2023-02-12,Pixar Pal-A-Round - Swinging,,
2023-02-12,Pixar Pal-A-Round – Non-Swinging,,
2023-02-12,Radiator Springs Racers,,
2023-02-12,Radiator Springs Racers Single Rider,,
2023-02-12,Red Car Trolley,,
2023-02-12,Redwood Creek Challenge Trail,,
2023-02-12,Silly Symphony Swings,,
2023-02-12,Silly Symphony Swings Single Rider,,
2023-02-12,Sorcerer's Workshop,,
2023-02-12,Toy Story Midway Mania!,,
2023-02-13,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-13,Incredicoaster,5.0,5.0
2023-02-13,Mater's Jingle Jamboree,5.0,5.0
2023-02-13,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-13,Soarin' Around the World,5.0,5.0
2023-02-13,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-13,WEB SLINGERS: A Spider-Man Adventure,5.0,5.0
2023-02-13,Carthay Circle Lounge,,
2023-02-13,Carthay Circle Restaurant,,
2023-02-13,Lamplight Lounge - Boardwalk Dining,,
2023-02-13,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-13,Wine Country Trattoria,,
2023-02-13,World of Color – ONE,,
2023-02-13,Incredicoaster Single Rider,,
2023-02-13,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-13,Golden Zephyr,,
2023-02-13,Goofy's Sky School,,
2023-02-13,Grizzly River Run,,
2023-02-13,Inside Out Emotional Whirlwind,,
2023-02-13,Jessie's Critter Carousel,,
2023-02-13,Jumpin' Jellyfish,,
2023-02-13,Luigi's Honkin' Haul-O-Ween,,
2023-02-13,Mickey's PhilharMagic,,
2023-02-13,Pixar Pal-A-Round - Swinging,,
2023-02-13,Pixar Pal-A-Round – Non-Swinging,,
2023-02-13,Radiator Springs Racers,,
2023-02-13,Radiator Springs Racers Single Rider,,
2023-02-13,Red Car Trolley,,
2023-02-13,Redwood Creek Challenge Trail,,
2023-02-13,Silly Symphony Swings,,
2023-02-13,Silly Symphony Swings Single Rider,,
2023-02-13,Sorcerer's Workshop,,
2023-02-13,Toy Story Midway Mania!,,
2023-02-14,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-14,Mater's Jingle Jamboree,5.0,5.0
2023-02-14,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-14,Soarin' Around the World,5.0,5.0
2023-02-14,Carthay Circle Lounge,,
2023-02-14,Carthay Circle Restaurant,,
2023-02-14,Lamplight Lounge - Boardwalk Dining,,
2023-02-14,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-14,Wine Country Trattoria,,
2023-02-14,World of Color – ONE,,
2023-02-14,WEB SLINGERS: A Spider-Man Adventure,,
2023-02-14,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-14,The Little Mermaid - Ariel's Undersea Adventure,,
2023-02-14,Golden Zephyr,,
2023-02-14,Goofy's Sky School,,
2023-02-14,Grizzly River Run,,
2023-02-14,Incredicoaster,,
2023-02-14,Incredicoaster Single Rider,,
2023-02-14,Inside Out Emotional Whirlwind,,
2023-02-14,Jessie's Critter Carousel,,
2023-02-14,Jumpin' Jellyfish,,
2023-02-14,Luigi's Honkin' Haul-O-Ween,,
2023-02-14,Mickey's PhilharMagic,,
2023-02-14,Pixar Pal-A-Round - Swinging,,
2023-02-14,Pixar Pal-A-Round – Non-Swinging,,
2023-02-14,Radiator Springs Racers,,
2023-02-14,Radiator Springs Racers Single Rider,,
2023-02-14,Red Car Trolley,,
2023-02-14,Redwood Creek Challenge Trail,,
2023-02-14,Silly Symphony Swings,,
2023-02-14,Silly Symphony Swings Single Rider,,
2023-02-14,Sorcerer's Workshop,,
2023-02-14,Toy Story Midway Mania!,,
2023-02-15,Soarin' Around the World,10.0,10.0
2023-02-15,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-15,Mater's Jingle Jamboree,5.0,5.0
2023-02-15,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-15,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-15,WEB SLINGERS: A Spider-Man Adventure,5.0,5.0
2023-02-15,Carthay Circle Lounge,,
2023-02-15,Carthay Circle Restaurant,,
2023-02-15,Lamplight Lounge - Boardwalk Dining,,
2023-02-15,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-15,Wine Country Trattoria,,
2023-02-15,World of Color – ONE,,
2023-02-15,Incredicoaster,,
2023-02-15,Incredicoaster Single Rider,,
2023-02-15,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-15,Golden Zephyr,,
2023-02-15,Goofy's Sky School,,
2023-02-15,Grizzly River Run,,
2023-02-15,Inside Out Emotional Whirlwind,,
2023-02-15,Jessie's Critter Carousel,,
2023-02-15,Jumpin' Jellyfish,,
2023-02-15,Luigi's Honkin' Haul-O-Ween,,
2023-02-15,Mickey's PhilharMagic,,
2023-02-15,Pixar Pal-A-Round - Swinging,,
2023-02-15,Pixar Pal-A-Round – Non-Swinging,,
2023-02-15,Radiator Springs Racers,,
2023-02-15,Radiator Springs Racers Single Rider,,
2023-02-15,Red Car Trolley,,
2023-02-15,Redwood Creek Challenge Trail,,
2023-02-15,Silly Symphony Swings,,
2023-02-15,Silly Symphony Swings Single Rider,,
2023-02-15,Sorcerer's Workshop,,
2023-02-15,Toy Story Midway Mania!,,
2023-02-16,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-16,Mater's Jingle Jamboree,5.0,5.0
2023-02-16,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-16,Carthay Circle Lounge,,
2023-02-16,Carthay Circle Restaurant,,
2023-02-16,Lamplight Lounge - Boardwalk Dining,,
2023-02-16,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-16,Wine Country Trattoria,,
2023-02-16,World of Color – ONE,,
2023-02-16,Soarin' Around the World,,
2023-02-16,WEB SLINGERS: A Spider-Man Adventure,,
2023-02-16,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-16,Golden Zephyr,,
2023-02-16,Goofy's Sky School,,
2023-02-16,Grizzly River Run,,
2023-02-16,Incredicoaster,,
2023-02-16,Incredicoaster Single Rider,,
2023-02-16,Inside Out Emotional Whirlwind,,
2023-02-16,Jessie's Critter Carousel,,
2023-02-16,Jumpin' Jellyfish,,
2023-02-16,Luigi's Honkin' Haul-O-Ween,,
2023-02-16,Mickey's PhilharMagic,,
2023-02-16,Pixar Pal-A-Round - Swinging,,
2023-02-16,Pixar Pal-A-Round – Non-Swinging,,
2023-02-16,Radiator Springs Racers,,
2023-02-16,Radiator Springs Racers Single Rider,,
2023-02-16,Red Car Trolley,,
2023-02-16,Redwood Creek Challenge Trail,,
2023-02-16,Silly Symphony Swings,,
2023-02-16,Silly Symphony Swings Single Rider,,
2023-02-16,Sorcerer's Workshop,,
2023-02-16,The Little Mermaid - Ariel's Undersea Adventure,,
2023-02-16,Toy Story Midway Mania!,,
2023-02-17,Incredicoaster,10.0,10.0
2023-02-17,WEB SLINGERS: A Spider-Man Adventure,10.0,10.0
2023-02-17,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-17,Soarin' Around the World,5.0,5.0
2023-02-17,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-17,Carthay Circle Lounge,,
2023-02-17,Carthay Circle Restaurant,,
2023-02-17,Lamplight Lounge - Boardwalk Dining,,
2023-02-17,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-17,Wine Country Trattoria,,
2023-02-17,World of Color – ONE,,
2023-02-17,Guardians of the Galaxy - Mission: BREAKOUT!,,
2023-02-17,Mater's Jingle Jamboree,,
2023-02-17,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-17,Incredicoaster Single Rider,,
2023-02-17,Golden Zephyr,,
2023-02-17,Goofy's Sky School,,
2023-02-17,Grizzly River Run,,
2023-02-17,Inside Out Emotional Whirlwind,,
2023-02-17,Jessie's Critter Carousel,,
2023-02-17,Jumpin' Jellyfish,,
2023-02-17,Luigi's Honkin' Haul-O-Ween,,
2023-02-17,Mickey's PhilharMagic,,
2023-02-17,Pixar Pal-A-Round - Swinging,,
2023-02-17,Pixar Pal-A-Round – Non-Swinging,,
2023-02-17,Radiator Springs Racers,,
2023-02-17,Radiator Springs Racers Single Rider,,
2023-02-17,Red Car Trolley,,
2023-02-17,Redwood Creek Challenge Trail,,
2023-02-17,Silly Symphony Swings,,
2023-02-17,Silly Symphony Swings Single Rider,,
2023-02-17,Sorcerer's Workshop,,
2023-02-17,Toy Story Midway Mania!,,
2023-02-18,WEB SLINGERS: A Spider-Man Adventure,16.0,20.0
2023-02-18,Guardians of the Galaxy - Mission: BREAKOUT!,8.0,10.0
2023-02-18,Incredicoaster,5.0,5.0
2023-02-18,Mater's Jingle Jamboree,5.0,5.0
2023-02-18,Soarin' Around the World,5.0,5.0
2023-02-18,Carthay Circle Lounge,,
2023-02-18,Carthay Circle Restaurant,,
2023-02-18,Incredicoaster Single Rider,,
2023-02-18,Lamplight Lounge - Boardwalk Dining,,
2023-02-18,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-18,The Little Mermaid - Ariel's Undersea Adventure,,
2023-02-18,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-18,Wine Country Trattoria,,
2023-02-18,World of Color – ONE,,
2023-02-18,Golden Zephyr,,
2023-02-18,Goofy's Sky School,,
2023-02-18,Grizzly River Run,,
2023-02-18,Inside Out Emotional Whirlwind,,
2023-02-18,Jessie's Critter Carousel,,
2023-02-18,Jumpin' Jellyfish,,
2023-02-18,Luigi's Honkin' Haul-O-Ween,,
2023-02-18,Mickey's PhilharMagic,,
2023-02-18,"Monsters, Inc. Mike & Sulley to the Rescue!",,
2023-02-18,Pixar Pal-A-Round - Swinging,,
2023-02-18,Pixar Pal-A-Round – Non-Swinging,,
2023-02-18,Radiator Springs Racers,,
2023-02-18,Radiator Springs Racers Single Rider,,
2023-02-18,Red Car Trolley,,
2023-02-18,Redwood Creek Challenge Trail,,
2023-02-18,Silly Symphony Swings,,
2023-02-18,Silly Symphony Swings Single Rider,,
2023-02-18,Sorcerer's Workshop,,
2023-02-18,Toy Story Midway Mania!,,
2023-02-19,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-19,Mater's Jingle Jamboree,5.0,5.0
2023-02-19,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-19,Soarin' Around the World,5.0,5.0
2023-02-19,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-19,WEB SLINGERS: A Spider-Man Adventure,5.0,5.0
2023-02-19,Carthay Circle Lounge,,
2023-02-19,Carthay Circle Restaurant,,
2023-02-19,Lamplight Lounge - Boardwalk Dining,,
2023-02-19,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-19,Wine Country Trattoria,,
2023-02-19,World of Color – ONE,,
2023-02-19,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-19,Golden Zephyr,,
2023-02-19,Goofy's Sky School,,
2023-02-19,Grizzly River Run,,
2023-02-19,Incredicoaster,,
2023-02-19,Incredicoaster Single Rider,,
2023-02-19,Inside Out Emotional Whirlwind,,
2023-02-19,Jessie's Critter Carousel,,
2023-02-19,Jumpin' Jellyfish,,
2023-02-19,Luigi's Honkin' Haul-O-Ween,,
2023-02-19,Mickey's PhilharMagic,,
2023-02-19,Pixar Pal-A-Round - Swinging,,
2023-02-19,Pixar Pal-A-Round – Non-Swinging,,
2023-02-19,Radiator Springs Racers,,
2023-02-19,Radiator Springs Racers Single Rider,,
2023-02-19,Red Car Trolley,,
2023-02-19,Redwood Creek Challenge Trail,,
2023-02-19,Silly Symphony Swings,,
2023-02-19,Silly Symphony Swings Single Rider,,
2023-02-19,Sorcerer's Workshop,,
2023-02-19,Toy Story Midway Mania!,,
2023-02-20,Guardians of the Galaxy - Mission: BREAKOUT!,15.0,15.0
2023-02-20,Mater's Jingle Jamboree,5.0,5.0
2023-02-20,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-20,Carthay Circle Lounge,,
2023-02-20,Carthay Circle Restaurant,,
2023-02-20,Lamplight Lounge - Boardwalk Dining,,
2023-02-20,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-20,Wine Country Trattoria,,
2023-02-20,World of Color – ONE,,
2023-02-20,Soarin' Around the World,,
2023-02-20,Golden Zephyr,,
2023-02-20,Goofy's Sky School,,
2023-02-20,Grizzly River Run,,
2023-02-20,Incredicoaster,,
2023-02-20,Incredicoaster Single Rider,,
2023-02-20,Inside Out Emotional Whirlwind,,
2023-02-20,Jessie's Critter Carousel,,
2023-02-20,Jumpin' Jellyfish,,
2023-02-20,Luigi's Honkin' Haul-O-Ween,,
2023-02-20,Mickey's PhilharMagic,,
2023-02-20,Pixar Pal-A-Round - Swinging,,
2023-02-20,Pixar Pal-A-Round – Non-Swinging,,
2023-02-20,Radiator Springs Racers,,
2023-02-20,Radiator Springs Racers Single Rider,,
2023-02-20,Red Car Trolley,,
2023-02-20,Redwood Creek Challenge Trail,,
2023-02-20,Silly Symphony Swings,,
2023-02-20,Silly Symphony Swings Single Rider,,
2023-02-20,Sorcerer's Workshop,,
2023-02-20,The Little Mermaid - Ariel's Undersea Adventure,,
2023-02-20,Toy Story Midway Mania!,,
2023-02-20,WEB SLINGERS: A Spider-Man Adventure,,
2023-02-20,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-21,WEB SLINGERS: A Spider-Man Adventure,16.0,20.0
2023-02-21,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-21,Mater's Jingle Jamboree,5.0,5.0
2023-02-21,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-21,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-21,Carthay Circle Lounge,,
2023-02-21,Carthay Circle Restaurant,,
2023-02-21,Lamplight Lounge - Boardwalk Dining,,
2023-02-21,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-21,Wine Country Trattoria,,
2023-02-21,World of Color – ONE,,
2023-02-21,Soarin' Around the World,,
2023-02-21,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-21,Golden Zephyr,,
2023-02-21,Goofy's Sky School,,
2023-02-21,Grizzly River Run,,
2023-02-21,Incredicoaster,,
2023-02-21,Incredicoaster Single Rider,,
2023-02-21,Inside Out Emotional Whirlwind,,
2023-02-21,Jessie's Critter Carousel,,
2023-02-21,Jumpin' Jellyfish,,
2023-02-21,Luigi's Honkin' Haul-O-Ween,,
2023-02-21,Mickey's PhilharMagic,,
2023-02-21,Pixar Pal-A-Round - Swinging,,
2023-02-21,Pixar Pal-A-Round – Non-Swinging,,
2023-02-21,Radiator Springs Racers,,
2023-02-21,Radiator Springs Racers Single Rider,,
2023-02-21,Red Car Trolley,,
2023-02-21,Redwood Creek Challenge Trail,,
2023-02-21,Silly Symphony Swings,,
2023-02-21,Silly Symphony Swings Single Rider,,
2023-02-21,Sorcerer's Workshop,,
2023-02-21,Toy Story Midway Mania!,,
2023-02-22,Guardians of the Galaxy - Mission: BREAKOUT!,11.0,15.0
2023-02-22,Mater's Jingle Jamboree,5.0,5.0
2023-02-22,Carthay Circle Lounge,,
2023-02-22,Carthay Circle Restaurant,,
2023-02-22,Lamplight Lounge - Boardwalk Dining,,
2023-02-22,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-22,Wine Country Trattoria,,
2023-02-22,World of Color – ONE,,
2023-02-22,Incredicoaster,,
2023-02-22,Incredicoaster Single Rider,,
2023-02-22,Soarin' Around the World,,
2023-02-22,"Monsters, Inc. Mike & Sulley to the Rescue!",,
2023-02-22,Golden Zephyr,,
2023-02-22,Goofy's Sky School,,
2023-02-22,Grizzly River Run,,
2023-02-22,Inside Out Emotional Whirlwind,,
2023-02-22,Jessie's Critter Carousel,,
2023-02-22,Jumpin' Jellyfish,,
2023-02-22,Luigi's Honkin' Haul-O-Ween,,
2023-02-22,Mickey's PhilharMagic,,
2023-02-22,Pixar Pal-A-Round - Swinging,,
2023-02-22,Pixar Pal-A-Round – Non-Swinging,,
2023-02-22,Radiator Springs Racers,,
2023-02-22,Radiator Springs Racers Single Rider,,
2023-02-22,Red Car Trolley,,
2023-02-22,Redwood Creek Challenge Trail,,
2023-02-22,Silly Symphony Swings,,
2023-02-22,Silly Symphony Swings Single Rider,,
2023-02-22,Sorcerer's Workshop,,
2023-02-22,The Little Mermaid - Ariel's Undersea Adventure,,
2023-02-22,Toy Story Midway Mania!,,
2023-02-22,WEB SLINGERS: A Spider-Man Adventure,,
2023-02-22,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-23,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-23,Incredicoaster,5.0,5.0
2023-02-23,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-23,Soarin' Around the World,5.0,5.0
2023-02-23,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-23,WEB SLINGERS: A Spider-Man Adventure,5.0,5.0
2023-02-23,Carthay Circle Lounge,,
2023-02-23,Carthay Circle Restaurant,,
2023-02-23,Lamplight Lounge - Boardwalk Dining,,
2023-02-23,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-23,Wine Country Trattoria,,
2023-02-23,World of Color – ONE,,
2023-02-23,Incredicoaster Single Rider,,
2023-02-23,Mater's Jingle Jamboree,,
2023-02-23,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-23,Golden Zephyr,,
2023-02-23,Goofy's Sky School,,
2023-02-23,Grizzly River Run,,
2023-02-23,Inside Out Emotional Whirlwind,,
2023-02-23,Jessie's Critter Carousel,,
2023-02-23,Jumpin' Jellyfish,,
2023-02-23,Luigi's Honkin' Haul-O-Ween,,
2023-02-23,Mickey's PhilharMagic,,
2023-02-23,Pixar Pal-A-Round - Swinging,,
2023-02-23,Pixar Pal-A-Round – Non-Swinging,,
2023-02-23,Radiator Springs Racers,,
2023-02-23,Radiator Springs Racers Single Rider,,
2023-02-23,Red Car Trolley,,
2023-02-23,Redwood Creek Challenge Trail,,
2023-02-23,Silly Symphony Swings,,
2023-02-23,Silly Symphony Swings Single Rider,,
2023-02-23,Sorcerer's Workshop,,
2023-02-23,Toy Story Midway Mania!,,
2023-02-24,WEB SLINGERS: A Spider-Man Adventure,10.0,10.0
2023-02-24,Mater's Jingle Jamboree,5.0,5.0
2023-02-24,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-24,Soarin' Around the World,5.0,5.0
2023-02-24,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-24,Carthay Circle Lounge,,
2023-02-24,Carthay Circle Restaurant,,
2023-02-24,Guardians of the Galaxy - Mission: BREAKOUT!,,
2023-02-24,Lamplight Lounge - Boardwalk Dining,,
2023-02-24,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-24,Wine Country Trattoria,,
2023-02-24,World of Color – ONE,,
2023-02-24,Incredicoaster,,
2023-02-24,Incredicoaster Single Rider,,
2023-02-24,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-24,Golden Zephyr,,
2023-02-24,Goofy's Sky School,,
2023-02-24,Grizzly River Run,,
2023-02-24,Inside Out Emotional Whirlwind,,
2023-02-24,Jessie's Critter Carousel,,
2023-02-24,Jumpin' Jellyfish,,
2023-02-24,Luigi's Honkin' Haul-O-Ween,,
2023-02-24,Mickey's PhilharMagic,,
2023-02-24,Pixar Pal-A-Round - Swinging,,
2023-02-24,Pixar Pal-A-Round – Non-Swinging,,
2023-02-24,Radiator Springs Racers,,
2023-02-24,Radiator Springs Racers Single Rider,,
2023-02-24,Red Car Trolley,,
2023-02-24,Redwood Creek Challenge Trail,,
2023-02-24,Silly Symphony Swings,,
2023-02-24,Silly Symphony Swings Single Rider,,
2023-02-24,Sorcerer's Workshop,,
2023-02-24,Toy Story Midway Mania!,,
2023-02-25,Guardians of the Galaxy - Mission: BREAKOUT!,8.0,10.0
2023-02-25,Soarin' Around the World,5.0,5.0
2023-02-25,Carthay Circle Lounge,,
2023-02-25,Carthay Circle Restaurant,,
2023-02-25,Lamplight Lounge - Boardwalk Dining,,
2023-02-25,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-25,Wine Country Trattoria,,
2023-02-25,World of Color – ONE,,
2023-02-25,Mater's Jingle Jamboree,,
2023-02-25,The Little Mermaid - Ariel's Undersea Adventure,,
2023-02-25,Golden Zephyr,,
2023-02-25,Goofy's Sky School,,
2023-02-25,Grizzly River Run,,
2023-02-25,Incredicoaster,,
2023-02-25,Incredicoaster Single Rider,,
2023-02-25,Inside Out Emotional Whirlwind,,
2023-02-25,Jessie's Critter Carousel,,
2023-02-25,Jumpin' Jellyfish,,
2023-02-25,Luigi's Honkin' Haul-O-Ween,,
2023-02-25,Mickey's PhilharMagic,,
2023-02-25,"Monsters, Inc. Mike & Sulley to the Rescue!",,
2023-02-25,Pixar Pal-A-Round - Swinging,,
2023-02-25,Pixar Pal-A-Round – Non-Swinging,,
2023-02-25,Radiator Springs Racers,,
2023-02-25,Radiator Springs Racers Single Rider,,
2023-02-25,Red Car Trolley,,
2023-02-25,Redwood Creek Challenge Trail,,
2023-02-25,Silly Symphony Swings,,
2023-02-25,Silly Symphony Swings Single Rider,,
2023-02-25,Sorcerer's Workshop,,
2023-02-25,Toy Story Midway Mania!,,
2023-02-25,WEB SLINGERS: A Spider-Man Adventure,,
2023-02-25,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-26,Guardians of the Galaxy - Mission: BREAKOUT!,10.0,10.0
2023-02-26,Soarin' Around the World,10.0,10.0
2023-02-26,WEB SLINGERS: A Spider-Man Adventure,10.0,10.0
2023-02-26,Mater's Jingle Jamboree,5.0,5.0
2023-02-26,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-26,Carthay Circle Lounge,,
2023-02-26,Carthay Circle Restaurant,,
2023-02-26,Lamplight Lounge - Boardwalk Dining,,
2023-02-26,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-26,Wine Country Trattoria,,
2023-02-26,World of Color – ONE,,
2023-02-26,The Little Mermaid - Ariel's Undersea Adventure,,
2023-02-26,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-26,Golden Zephyr,,
2023-02-26,Goofy's Sky School,,
2023-02-26,Grizzly River Run,,
2023-02-26,Incredicoaster,,
2023-02-26,Incredicoaster Single Rider,,
2023-02-26,Inside Out Emotional Whirlwind,,
2023-02-26,Jessie's Critter Carousel,,
2023-02-26,Jumpin' Jellyfish,,
2023-02-26,Luigi's Honkin' Haul-O-Ween,,
2023-02-26,Mickey's PhilharMagic,,
2023-02-26,Pixar Pal-A-Round - Swinging,,
2023-02-26,Pixar Pal-A-Round – Non-Swinging,,
2023-02-26,Radiator Springs Racers,,
2023-02-26,Radiator Springs Racers Single Rider,,
2023-02-26,Red Car Trolley,,
2023-02-26,Redwood Creek Challenge Trail,,
2023-02-26,Silly Symphony Swings,,
2023-02-26,Silly Symphony Swings Single Rider,,
2023-02-26,Sorcerer's Workshop,,
2023-02-26,Toy Story Midway Mania!,,
2023-02-27,Guardians of the Galaxy - Mission: BREAKOUT!,10.0,10.0
2023-02-27,WEB SLINGERS: A Spider-Man Adventure,10.0,10.0
2023-02-27,Mater's Jingle Jamboree,5.0,5.0
2023-02-27,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-27,Soarin' Around the World,5.0,5.0
2023-02-27,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-27,Carthay Circle Lounge,,
2023-02-27,Carthay Circle Restaurant,,
2023-02-27,Lamplight Lounge - Boardwalk Dining,,
2023-02-27,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-27,Wine Country Trattoria,,
2023-02-27,World of Color – ONE,,
2023-02-27,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-27,Golden Zephyr,,
2023-02-27,Goofy's Sky School,,
2023-02-27,Grizzly River Run,,
2023-02-27,Incredicoaster,,
2023-02-27,Incredicoaster Single Rider,,
2023-02-27,Inside Out Emotional Whirlwind,,
2023-02-27,Jessie's Critter Carousel,,
2023-02-27,Jumpin' Jellyfish,,
2023-02-27,Luigi's Honkin' Haul-O-Ween,,
2023-02-27,Mickey's PhilharMagic,,
2023-02-27,Pixar Pal-A-Round - Swinging,,
2023-02-27,Pixar Pal-A-Round – Non-Swinging,,
2023-02-27,Radiator Springs Racers,,
2023-02-27,Radiator Springs Racers Single Rider,,
2023-02-27,Red Car Trolley,,
2023-02-27,Redwood Creek Challenge Trail,,
2023-02-27,Silly Symphony Swings,,
2023-02-27,Silly Symphony Swings Single Rider,,
2023-02-27,Sorcerer's Workshop,,
2023-02-27,Toy Story Midway Mania!,,
2023-02-28,WEB SLINGERS: A Spider-Man Adventure,10.0,10.0
2023-02-28,Guardians of the Galaxy - Mission: BREAKOUT!,5.0,5.0
2023-02-28,Mater's Jingle Jamboree,5.0,5.0
2023-02-28,"Monsters, Inc. Mike & Sulley to the Rescue!",5.0,5.0
2023-02-28,Soarin' Around the World,5.0,5.0
2023-02-28,The Little Mermaid - Ariel's Undersea Adventure,5.0,5.0
2023-02-28,Carthay Circle Lounge,,
2023-02-28,Carthay Circle Restaurant,,
2023-02-28,Lamplight Lounge - Boardwalk Dining,,
2023-02-28,Magic Key Terrace - Magic Key Holder Dining,,
2023-02-28,Wine Country Trattoria,,
2023-02-28,World of Color – ONE,,
2023-02-28,WEB SLINGERS: A Spider-Man Adventure Single Rider,,
2023-02-28,Golden Zephyr,,
2023-02-28,Goofy's Sky School,,
2023-02-28,Grizzly River Run,,
2023-02-28,Incredicoaster,,
2023-02-28,Incredicoaster Single Rider,,
2023-02-28,Inside Out Emotional Whirlwind,,
2023-02-28,Jessie's Critter Carousel,,
2023-02-28,Jumpin' Jellyfish,,
2023-02-28,Luigi's Honkin' Haul-O-Ween,,
2023-02-28,Mickey's PhilharMagic,,
2023-02-28,Pixar Pal-A-Round - Swinging,,
2023-02-28,Pixar Pal-A-Round – Non-Swinging,,
2023-02-28,Radiator Springs Racers,,
2023-02-28,Radiator Springs Racers Single Rider,,
