Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2024-01-17,Balloon Race,,
2024-01-17,Butterfield Stagecoach,,
2024-01-17,Carrusel de California,,
2024-01-17,Charlie Brown's Kite Flyer,,
2024-01-17,Flying Ace,,
2024-01-17,Hat Dance,,
2024-01-17,Pacific Scrambler,,
2024-01-17,Rapid River Run,,
2024-01-17,Surfside Gliders,,
2024-01-17,Wheeler Dealer Bumper Cars,,
2024-01-17,Linus Launcher,,
2024-01-17,Pig Pen's Mud Buggies,,
2024-01-17,Dragon Swing,,
2024-01-17,Calico Railroad,,
2024-01-17,Sky Cabin,,
2024-01-17,Timber Mountain Log Ride,,
2024-01-17,Woodstock's Airmail,,
2024-01-17,Xcelerator The Ride,,
2024-01-18,GhostRider,23.0,45.0
2024-01-18,Knott's Bear-y Tales: Return to the Fair,18.0,30.0
2024-01-18,Sierra Sidewinder,15.0,30.0
2024-01-18,Pony Express,12.0,15.0
2024-01-18,Coast Rider,12.0,20.0
2024-01-18,Calico River Rapids,7.0,10.0
2024-01-18,Silver Bullet,5.0,6.0
2024-01-18,Calico Mine Ride,5.0,5.0
2024-01-18,HangTime,5.0,5.0
2024-01-18,Jaguar!,5.0,5.0
2024-01-18,La Revolucion,5.0,5.0
2024-01-18,Los Voladores,5.0,5.0
2024-01-18,Sol Spin,5.0,5.0
2024-01-18,Supreme Scream,5.0,5.0
2024-01-18,Balloon Race,,
2024-01-18,Carrusel de California,,
2024-01-18,Flying Ace,,
2024-01-18,Hat Dance,,
2024-01-18,Linus Launcher,,
2024-01-18,Pacific Scrambler,,
2024-01-18,Pig Pen's Mud Buggies,,
2024-01-18,Surfside Gliders,,
2024-01-18,Wheeler Dealer Bumper Cars,,
2024-01-18,Charlie Brown's Kite Flyer,,
2024-01-18,Rapid River Run,,
2024-01-18,Dragon Swing,,
2024-01-18,Butterfield Stagecoach,,
2024-01-18,Calico Railroad,,
2024-01-18,Sky Cabin,,
2024-01-18,Timber Mountain Log Ride,,
2024-01-18,Woodstock's Airmail,,
2024-01-18,Xcelerator The Ride,,
2024-01-19,GhostRider,25.0,45.0
2024-01-19,Sierra Sidewinder,23.0,45.0
2024-01-19,Knott's Bear-y Tales: Return to the Fair,22.0,60.0
2024-01-19,Coast Rider,14.0,30.0
2024-01-19,Pony Express,8.0,10.0
2024-01-19,Calico Mine Ride,8.0,15.0
2024-01-19,Supreme Scream,6.0,15.0
2024-01-19,HangTime,6.0,15.0
2024-01-19,Calico River Rapids,5.0,5.0
2024-01-19,Jaguar!,5.0,5.0
2024-01-19,La Revolucion,5.0,5.0
2024-01-19,Los Voladores,5.0,5.0
2024-01-19,Silver Bullet,5.0,5.0
2024-01-19,Sol Spin,5.0,5.0
2024-01-19,Balloon Race,,
2024-01-19,Carrusel de California,,
2024-01-19,Flying Ace,,
2024-01-19,Hat Dance,,
2024-01-19,Linus Launcher,,
2024-01-19,Pacific Scrambler,,
2024-01-19,Pig Pen's Mud Buggies,,
2024-01-19,Rapid River Run,,
2024-01-19,Surfside Gliders,,
2024-01-19,Wheeler Dealer Bumper Cars,,
2024-01-19,Charlie Brown's Kite Flyer,,
2024-01-19,Dragon Swing,,
2024-01-19,Butterfield Stagecoach,,
2024-01-19,Xcelerator The Ride,,
2024-01-19,Calico Railroad,,
2024-01-19,Sky Cabin,,
2024-01-19,Timber Mountain Log Ride,,
2024-01-19,Woodstock's Airmail,,
2024-01-20,Xcelerator The Ride,46.0,60.0
2024-01-20,GhostRider,26.0,45.0
2024-01-20,Calico Mine Ride,20.0,30.0
2024-01-20,Pony Express,19.0,30.0
2024-01-20,Silver Bullet,16.0,25.0
2024-01-20,HangTime,15.0,30.0
2024-01-20,Knott's Bear-y Tales: Return to the Fair,10.0,15.0
2024-01-20,Sierra Sidewinder,9.0,45.0
2024-01-20,Supreme Scream,6.0,15.0
2024-01-20,Calico River Rapids,5.0,5.0
2024-01-20,Coast Rider,5.0,5.0
2024-01-20,Jaguar!,5.0,5.0
2024-01-20,La Revolucion,5.0,5.0
2024-01-20,Los Voladores,5.0,5.0
2024-01-20,Sol Spin,5.0,5.0
2024-01-20,Balloon Race,,
2024-01-20,Carrusel de California,,
2024-01-20,Flying Ace,,
2024-01-20,Hat Dance,,
2024-01-20,Wheeler Dealer Bumper Cars,,
2024-01-20,Surfside Gliders,,
2024-01-20,Pig Pen's Mud Buggies,,
2024-01-20,Charlie Brown's Kite Flyer,,
2024-01-20,Pacific Scrambler,,
2024-01-20,Linus Launcher,,
2024-01-20,Rapid River Run,,
2024-01-20,Butterfield Stagecoach,,
2024-01-20,Dragon Swing,,
2024-01-20,Sky Cabin,,
2024-01-20,Woodstock's Airmail,,
2024-01-20,Calico Railroad,,
2024-01-20,Timber Mountain Log Ride,,
2024-01-21,Xcelerator The Ride,36.0,75.0
2024-01-21,GhostRider,24.0,45.0
2024-01-21,Coast Rider,19.0,30.0
2024-01-21,Calico Mine Ride,18.0,45.0
2024-01-21,HangTime,16.0,30.0
2024-01-21,Pony Express,16.0,40.0
2024-01-21,Sierra Sidewinder,12.0,30.0
2024-01-21,Jaguar!,11.0,15.0
2024-01-21,Knott's Bear-y Tales: Return to the Fair,7.0,15.0
2024-01-21,Calico River Rapids,5.0,5.0
2024-01-21,La Revolucion,5.0,5.0
2024-01-21,Los Voladores,5.0,5.0
2024-01-21,Silver Bullet,5.0,5.0
2024-01-21,Sol Spin,5.0,5.0
2024-01-21,Supreme Scream,5.0,5.0
2024-01-21,Carrusel de California,,
2024-01-21,Dragon Swing,,
2024-01-21,Flying Ace,,
2024-01-21,Wheeler Dealer Bumper Cars,,
2024-01-21,Hat Dance,,
2024-01-21,Surfside Gliders,,
2024-01-21,Pacific Scrambler,,
2024-01-21,Butterfield Stagecoach,,
2024-01-21,Linus Launcher,,
2024-01-21,Balloon Race,,
2024-01-21,Charlie Brown's Kite Flyer,,
2024-01-21,Rapid River Run,,
2024-01-21,Pig Pen's Mud Buggies,,
2024-01-21,Sky Cabin,,
2024-01-21,Calico Railroad,,
2024-01-21,Timber Mountain Log Ride,,
2024-01-21,Woodstock's Airmail,,
2024-01-22,Balloon Race,0.0,
2024-01-22,Butterfield Stagecoach,0.0,
2024-01-22,Calico Mine Ride,0.0,
2024-01-22,Calico Railroad,0.0,
2024-01-22,Calico River Rapids,0.0,
2024-01-22,Carrusel de California,0.0,
2024-01-22,Charlie Brown's Kite Flyer,0.0,
2024-01-22,Coast Rider,0.0,
2024-01-22,Dragon Swing,0.0,
2024-01-22,Flying Ace,0.0,
2024-01-22,GhostRider,0.0,
2024-01-22,HangTime,0.0,
2024-01-22,Hat Dance,0.0,
2024-01-22,Jaguar!,0.0,
2024-01-22,Knott's Bear-y Tales: Return to the Fair,0.0,
2024-01-22,La Revolucion,0.0,
2024-01-22,Linus Launcher,0.0,
2024-01-22,Los Voladores,0.0,
2024-01-22,Pacific Scrambler,0.0,
2024-01-22,Pig Pen's Mud Buggies,0.0,
2024-01-22,Pony Express,0.0,
2024-01-22,Rapid River Run,0.0,
2024-01-22,Sierra Sidewinder,0.0,
2024-01-22,Silver Bullet,0.0,
2024-01-22,Sky Cabin,0.0,
2024-01-22,Sol Spin,0.0,
2024-01-22,Supreme Scream,0.0,
2024-01-22,Surfside Gliders,0.0,
2024-01-22,Timber Mountain Log Ride,0.0,
2024-01-22,Wheeler Dealer Bumper Cars,0.0,
2024-01-22,Woodstock's Airmail,0.0,
2024-01-22,Xcelerator The Ride,0.0,
2024-01-23,GhostRider,25.0,30.0
2024-01-23,Xcelerator The Ride,18.0,45.0
2024-01-23,Sierra Sidewinder,14.0,15.0
2024-01-23,Knott's Bear-y Tales: Return to the Fair,9.0,15.0
2024-01-23,Coast Rider,6.0,15.0
2024-01-23,Pony Express,6.0,30.0
2024-01-23,Calico Mine Ride,6.0,20.0
2024-01-23,Calico River Rapids,5.0,5.0
2024-01-23,HangTime,5.0,5.0
2024-01-23,Jaguar!,5.0,5.0
2024-01-23,La Revolucion,5.0,5.0
2024-01-23,Los Voladores,5.0,5.0
2024-01-23,Silver Bullet,5.0,5.0
2024-01-23,Sol Spin,5.0,5.0
2024-01-23,Supreme Scream,5.0,5.0
2024-01-23,Balloon Race,,
2024-01-23,Carrusel de California,,
2024-01-23,Charlie Brown's Kite Flyer,,
2024-01-23,Flying Ace,,
2024-01-23,Hat Dance,,
2024-01-23,Linus Launcher,,
2024-01-23,Pacific Scrambler,,
2024-01-23,Pig Pen's Mud Buggies,,
2024-01-23,Rapid River Run,,
2024-01-23,Surfside Gliders,,
2024-01-23,Wheeler Dealer Bumper Cars,,
2024-01-23,Butterfield Stagecoach,,
2024-01-23,Dragon Swing,,
2024-01-23,Sky Cabin,,
2024-01-23,Calico Railroad,,
2024-01-23,Timber Mountain Log Ride,,
2024-01-23,Woodstock's Airmail,,
2024-01-24,GhostRider,19.0,30.0
2024-01-24,Sierra Sidewinder,14.0,30.0
2024-01-24,Xcelerator The Ride,13.0,30.0
2024-01-24,Pony Express,11.0,15.0
2024-01-24,Jaguar!,8.0,15.0
2024-01-24,Silver Bullet,6.0,45.0
2024-01-24,Coast Rider,5.0,25.0
2024-01-24,HangTime,5.0,25.0
2024-01-24,Los Voladores,5.0,30.0
2024-01-24,Knott's Bear-y Tales: Return to the Fair,5.0,15.0
2024-01-24,Calico Mine Ride,5.0,5.0
2024-01-24,Calico River Rapids,5.0,5.0
2024-01-24,La Revolucion,5.0,5.0
2024-01-24,Sol Spin,5.0,5.0
2024-01-24,Supreme Scream,5.0,5.0
2024-01-24,Butterfield Stagecoach,,
2024-01-24,Carrusel de California,,
2024-01-24,Charlie Brown's Kite Flyer,,
2024-01-24,Dragon Swing,,
2024-01-24,Flying Ace,,
2024-01-24,Hat Dance,,
2024-01-24,Linus Launcher,,
2024-01-24,Pacific Scrambler,,
2024-01-24,Pig Pen's Mud Buggies,,
2024-01-24,Rapid River Run,,
2024-01-24,Sky Cabin,,
2024-01-24,Surfside Gliders,,
2024-01-24,Wheeler Dealer Bumper Cars,,
2024-01-24,Balloon Race,,
2024-01-24,Calico Railroad,,
2024-01-24,Timber Mountain Log Ride,,
2024-01-24,Woodstock's Airmail,,
2024-01-25,GhostRider,22.0,45.0
2024-01-25,Xcelerator The Ride,15.0,30.0
2024-01-25,Sierra Sidewinder,14.0,30.0
2024-01-25,Coast Rider,14.0,30.0
2024-01-25,Pony Express,12.0,15.0
2024-01-25,Calico Mine Ride,11.0,15.0
2024-01-25,Knott's Bear-y Tales: Return to the Fair,11.0,20.0
2024-01-25,Jaguar!,7.0,15.0
2024-01-25,Supreme Scream,5.0,15.0
2024-01-25,Calico River Rapids,5.0,5.0
2024-01-25,HangTime,5.0,5.0
2024-01-25,Los Voladores,5.0,5.0
2024-01-25,Silver Bullet,5.0,5.0
2024-01-25,Sol Spin,5.0,5.0
2024-01-25,Balloon Race,,
2024-01-25,Butterfield Stagecoach,,
2024-01-25,Carrusel de California,,
2024-01-25,Charlie Brown's Kite Flyer,,
2024-01-25,Flying Ace,,
2024-01-25,Linus Launcher,,
2024-01-25,Pacific Scrambler,,
2024-01-25,Surfside Gliders,,
2024-01-25,Hat Dance,,
2024-01-25,Rapid River Run,,
2024-01-25,Wheeler Dealer Bumper Cars,,
2024-01-25,Pig Pen's Mud Buggies,,
2024-01-25,Sky Cabin,,
2024-01-25,Dragon Swing,,
2024-01-25,Calico Railroad,,
2024-01-25,La Revolucion,,
2024-01-25,Timber Mountain Log Ride,,
2024-01-25,Woodstock's Airmail,,
2024-01-26,GhostRider,52.0,105.0
2024-01-26,Sierra Sidewinder,26.0,45.0
2024-01-26,Coast Rider,25.0,45.0
2024-01-26,Xcelerator The Ride,24.0,45.0
2024-01-26,Knott's Bear-y Tales: Return to the Fair,23.0,40.0
2024-01-26,Pony Express,19.0,30.0
2024-01-26,Jaguar!,18.0,45.0
2024-01-26,HangTime,13.0,45.0
2024-01-26,Calico Mine Ride,12.0,20.0
2024-01-26,Calico River Rapids,11.0,30.0
2024-01-26,Sol Spin,9.0,15.0
2024-01-26,Supreme Scream,7.0,15.0
2024-01-26,Silver Bullet,6.0,10.0
2024-01-26,Los Voladores,5.0,5.0
2024-01-26,Balloon Race,,
2024-01-26,Charlie Brown's Kite Flyer,,
2024-01-26,Dragon Swing,,
2024-01-26,Flying Ace,,
2024-01-26,Hat Dance,,
2024-01-26,Pacific Scrambler,,
2024-01-26,Pig Pen's Mud Buggies,,
2024-01-26,Surfside Gliders,,
2024-01-26,Wheeler Dealer Bumper Cars,,
2024-01-26,Rapid River Run,,
2024-01-26,Carrusel de California,,
2024-01-26,Linus Launcher,,
2024-01-26,Sky Cabin,,
2024-01-26,Butterfield Stagecoach,,
2024-01-26,Calico Railroad,,
2024-01-26,La Revolucion,,
2024-01-26,Timber Mountain Log Ride,,
2024-01-26,Woodstock's Airmail,,
2024-01-27,Balloon Race,0.0,
2024-01-27,Butterfield Stagecoach,0.0,
2024-01-27,Calico Mine Ride,0.0,
2024-01-27,Calico Railroad,0.0,
2024-01-27,Calico River Rapids,0.0,
2024-01-27,Carrusel de California,0.0,
2024-01-27,Charlie Brown's Kite Flyer,0.0,
2024-01-27,Coast Rider,0.0,
2024-01-27,Dragon Swing,0.0,
2024-01-27,Flying Ace,0.0,
2024-01-27,GhostRider,0.0,
2024-01-27,HangTime,0.0,
2024-01-27,Hat Dance,0.0,
2024-01-27,Jaguar!,0.0,
2024-01-27,Knott's Bear-y Tales: Return to the Fair,0.0,
2024-01-27,La Revolucion,0.0,
2024-01-27,Linus Launcher,0.0,
2024-01-27,Los Voladores,0.0,
2024-01-27,Pacific Scrambler,0.0,
2024-01-27,Pig Pen's Mud Buggies,0.0,
2024-01-27,Pony Express,0.0,
2024-01-27,Rapid River Run,0.0,
2024-01-27,Sierra Sidewinder,0.0,
2024-01-27,Silver Bullet,0.0,
2024-01-27,Sky Cabin,0.0,
2024-01-27,Sol Spin,0.0,
2024-01-27,Supreme Scream,0.0,
2024-01-27,Surfside Gliders,0.0,
2024-01-27,Timber Mountain Log Ride,0.0,
2024-01-27,Wheeler Dealer Bumper Cars,0.0,
2024-01-27,Woodstock's Airmail,0.0,
2024-01-27,Xcelerator The Ride,0.0,
2024-01-28,GhostRider,103.0,120.0
2024-01-28,Xcelerator The Ride,82.0,120.0
2024-01-28,Sierra Sidewinder,53.0,60.0
2024-01-28,Coast Rider,49.0,60.0
2024-01-28,Knott's Bear-y Tales: Return to the Fair,48.0,70.0
2024-01-28,Pony Express,41.0,45.0
2024-01-28,HangTime,40.0,90.0
2024-01-28,Jaguar!,38.0,60.0
2024-01-28,Calico Mine Ride,33.0,40.0
2024-01-28,Calico River Rapids,30.0,60.0
2024-01-28,Silver Bullet,22.0,45.0
2024-01-28,Sol Spin,18.0,20.0
2024-01-28,La Revolucion,15.0,15.0
2024-01-28,Los Voladores,15.0,15.0
2024-01-28,Supreme Scream,7.0,10.0
2024-01-28,Carrusel de California,,
2024-01-28,Charlie Brown's Kite Flyer,,
2024-01-28,Hat Dance,,
2024-01-28,Linus Launcher,,
2024-01-28,Pacific Scrambler,,
2024-01-28,Pig Pen's Mud Buggies,,
2024-01-28,Rapid River Run,,
2024-01-28,Surfside Gliders,,
2024-01-28,Wheeler Dealer Bumper Cars,,
2024-01-28,Woodstock's Airmail,,
2024-01-28,Balloon Race,,
2024-01-28,Flying Ace,,
2024-01-28,Dragon Swing,,
2024-01-28,Sky Cabin,,
2024-01-28,Butterfield Stagecoach,,
2024-01-28,Calico Railroad,,
2024-01-28,Timber Mountain Log Ride,,
2024-01-29,GhostRider,27.0,45.0
2024-01-29,Sierra Sidewinder,25.0,45.0
2024-01-29,HangTime,24.0,30.0
2024-01-29,Xcelerator The Ride,20.0,30.0
2024-01-29,Calico River Rapids,18.0,25.0
2024-01-29,Calico Mine Ride,17.0,20.0
2024-01-29,Knott's Bear-y Tales: Return to the Fair,14.0,25.0
2024-01-29,Jaguar!,13.0,15.0
2024-01-29,La Revolucion,11.0,15.0
2024-01-29,Coast Rider,10.0,30.0
2024-01-29,Sol Spin,8.0,10.0
2024-01-29,Pony Express,8.0,10.0
2024-01-29,Silver Bullet,8.0,10.0
2024-01-29,Supreme Scream,7.0,10.0
2024-01-29,Los Voladores,5.0,5.0
2024-01-29,Balloon Race,,
2024-01-29,Carrusel de California,,
2024-01-29,Charlie Brown's Kite Flyer,,
2024-01-29,Flying Ace,,
2024-01-29,Linus Launcher,,
2024-01-29,Pig Pen's Mud Buggies,,
2024-01-29,Rapid River Run,,
2024-01-29,Sky Cabin,,
2024-01-29,Surfside Gliders,,
2024-01-29,Wheeler Dealer Bumper Cars,,
2024-01-29,Hat Dance,,
2024-01-29,Pacific Scrambler,,
2024-01-29,Butterfield Stagecoach,,
2024-01-29,Dragon Swing,,
2024-01-29,Calico Railroad,,
2024-01-29,Timber Mountain Log Ride,,
2024-01-29,Woodstock's Airmail,,
2024-01-30,Calico Mine Ride,13.0,25.0
2024-01-30,GhostRider,8.0,15.0
2024-01-30,HangTime,5.0,15.0
2024-01-30,Calico River Rapids,5.0,5.0
2024-01-30,Coast Rider,5.0,5.0
2024-01-30,Jaguar!,5.0,5.0
2024-01-30,Knott's Bear-y Tales: Return to the Fair,5.0,5.0
2024-01-30,La Revolucion,5.0,5.0
2024-01-30,Los Voladores,5.0,5.0
2024-01-30,Pony Express,5.0,5.0
2024-01-30,Sierra Sidewinder,5.0,5.0
2024-01-30,Silver Bullet,5.0,5.0
2024-01-30,Sol Spin,5.0,5.0
2024-01-30,Supreme Scream,5.0,5.0
2024-01-30,Xcelerator The Ride,5.0,5.0
2024-01-30,Balloon Race,,
2024-01-30,Butterfield Stagecoach,,
2024-01-30,Carrusel de California,,
2024-01-30,Charlie Brown's Kite Flyer,,
2024-01-30,Flying Ace,,
2024-01-30,Hat Dance,,
2024-01-30,Pacific Scrambler,,
2024-01-30,Pig Pen's Mud Buggies,,
2024-01-30,Rapid River Run,,
2024-01-30,Sky Cabin,,
2024-01-30,Surfside Gliders,,
2024-01-30,Wheeler Dealer Bumper Cars,,
2024-01-30,Linus Launcher,,
2024-01-30,Dragon Swing,,
2024-01-30,Calico Railroad,,
2024-01-30,Timber Mountain Log Ride,,
2024-01-30,Woodstock's Airmail,,
2024-01-31,Calico Mine Ride,18.0,25.0
2024-01-31,GhostRider,13.0,30.0
2024-01-31,Sierra Sidewinder,12.0,20.0
2024-01-31,HangTime,12.0,30.0
2024-01-31,Knott's Bear-y Tales: Return to the Fair,9.0,20.0
2024-01-31,Pony Express,9.0,25.0
2024-01-31,Coast Rider,8.0,20.0
2024-01-31,La Revolucion,5.0,10.0
2024-01-31,Los Voladores,5.0,10.0
2024-01-31,Sol Spin,5.0,10.0
2024-01-31,Silver Bullet,5.0,6.0
2024-01-31,Calico River Rapids,5.0,5.0
2024-01-31,Jaguar!,5.0,5.0
2024-01-31,Supreme Scream,5.0,5.0
2024-01-31,Xcelerator The Ride,5.0,5.0
2024-01-31,Balloon Race,,
2024-01-31,Carrusel de California,,
2024-01-31,Charlie Brown's Kite Flyer,,
2024-01-31,Flying Ace,,
2024-01-31,Hat Dance,,
2024-01-31,Pig Pen's Mud Buggies,,
2024-01-31,Rapid River Run,,
2024-01-31,Sky Cabin,,
2024-01-31,Surfside Gliders,,
2024-01-31,Wheeler Dealer Bumper Cars,,
2024-01-31,Pacific Scrambler,,
2024-01-31,Linus Launcher,,
2024-01-31,Butterfield Stagecoach,,
2024-01-31,Calico Railroad,,
2024-01-31,Dragon Swing,,
2024-01-31,Timber Mountain Log Ride,,
2024-01-31,Woodstock's Airmail,,
2024-02-01,Balloon Race,0.0,
2024-02-01,Butterfield Stagecoach,0.0,
2024-02-01,Calico Mine Ride,0.0,
2024-02-01,Calico Railroad,0.0,
2024-02-01,Calico River Rapids,0.0,
2024-02-01,Carrusel de California,0.0,
2024-02-01,Charlie Brown's Kite Flyer,0.0,
2024-02-01,Coast Rider,0.0,
2024-02-01,Dragon Swing,0.0,
2024-02-01,Flying Ace,0.0,
2024-02-01,GhostRider,0.0,
2024-02-01,HangTime,0.0,
2024-02-01,Hat Dance,0.0,
2024-02-01,Jaguar!,0.0,
2024-02-01,Knott's Bear-y Tales: Return to the Fair,0.0,
2024-02-01,La Revolucion,0.0,
2024-02-01,Linus Launcher,0.0,
2024-02-01,Los Voladores,0.0,
2024-02-01,Pacific Scrambler,0.0,
2024-02-01,Pig Pen's Mud Buggies,0.0,
2024-02-01,Pony Express,0.0,
2024-02-01,Rapid River Run,0.0,
2024-02-01,Sierra Sidewinder,0.0,
2024-02-01,Silver Bullet,0.0,
2024-02-01,Sky Cabin,0.0,
2024-02-01,Sol Spin,0.0,
2024-02-01,Supreme Scream,0.0,
2024-02-01,Surfside Gliders,0.0,
2024-02-01,Timber Mountain Log Ride,0.0,
2024-02-01,Wheeler Dealer Bumper Cars,0.0,
2024-02-01,Woodstock's Airmail,0.0,
2024-02-01,Xcelerator The Ride,0.0,
2024-02-07,Calico Mine Ride,10.0,10.0
2024-02-07,Calico River Rapids,5.0,5.0
2024-02-07,Coast Rider,5.0,5.0
2024-02-07,GhostRider,5.0,5.0
2024-02-07,HangTime,5.0,5.0
2024-02-07,Jaguar!,5.0,5.0
2024-02-07,Knott's Bear-y Tales: Return to the Fair,5.0,5.0
2024-02-07,Los Voladores,5.0,5.0
2024-02-07,Pony Express,5.0,5.0
2024-02-07,Sierra Sidewinder,5.0,5.0
2024-02-07,Silver Bullet,5.0,5.0
2024-02-07,Sol Spin,5.0,5.0
2024-02-07,Supreme Scream,5.0,5.0
2024-02-07,Balloon Race,,
2024-02-07,Butterfield Stagecoach,,
2024-02-07,Carrusel de California,,
2024-02-07,Charlie Brown's Kite Flyer,,
2024-02-07,Flying Ace,,
2024-02-07,Hat Dance,,
2024-02-07,Linus Launcher,,
2024-02-07,Pacific Scrambler,,
2024-02-07,Pig Pen's Mud Buggies,,
2024-02-07,Rapid River Run,,
2024-02-07,Sky Cabin,,
2024-02-07,Surfside Gliders,,
2024-02-07,Wheeler Dealer Bumper Cars,,
2024-02-07,Wipeout,,
2024-02-07,Xcelerator The Ride,,
2024-02-07,Calico Railroad,,
2024-02-07,Dragon Swing,,
2024-02-07,Grand Sierra R.R.,,
2024-02-07,La Revolucion,,
2024-02-07,Timber Mountain Log Ride,,
2024-02-07,Woodstock's Airmail,,
2024-02-08,Xcelerator The Ride,10.0,15.0
2024-02-08,Calico Mine Ride,8.0,10.0
2024-02-08,Calico River Rapids,5.0,5.0
2024-02-08,Coast Rider,5.0,5.0
2024-02-08,GhostRider,5.0,5.0
2024-02-08,HangTime,5.0,5.0
2024-02-08,Jaguar!,5.0,5.0
2024-02-08,Knott's Bear-y Tales: Return to the Fair,5.0,5.0
2024-02-08,La Revolucion,5.0,5.0
2024-02-08,Los Voladores,5.0,5.0
2024-02-08,Pony Express,5.0,5.0
2024-02-08,Sierra Sidewinder,5.0,5.0
2024-02-08,Silver Bullet,5.0,5.0
2024-02-08,Sol Spin,5.0,5.0
2024-02-08,Supreme Scream,5.0,5.0
2024-02-08,Balloon Race,,
2024-02-08,Carrusel de California,,
2024-02-08,Charlie Brown's Kite Flyer,,
2024-02-08,Flying Ace,,
2024-02-08,Linus Launcher,,
2024-02-08,Pacific Scrambler,,
2024-02-08,Surfside Gliders,,
2024-02-08,Wipeout,,
2024-02-08,Rapid River Run,,
2024-02-08,Sky Cabin,,
2024-02-08,Pig Pen's Mud Buggies,,
2024-02-08,Wheeler Dealer Bumper Cars,,
2024-02-08,Hat Dance,,
2024-02-08,Butterfield Stagecoach,,
2024-02-08,Calico Railroad,,
2024-02-08,Dragon Swing,,
2024-02-08,Grand Sierra R.R.,,
2024-02-08,Timber Mountain Log Ride,,
2024-02-08,Woodstock's Airmail,,
2024-02-09,GhostRider,24.0,45.0
2024-02-09,Jaguar!,18.0,30.0
2024-02-09,Xcelerator The Ride,14.0,15.0
2024-02-09,Sierra Sidewinder,12.0,20.0
2024-02-09,Silver Bullet,10.0,15.0
2024-02-09,Knott's Bear-y Tales: Return to the Fair,10.0,10.0
2024-02-09,Coast Rider,7.0,15.0
2024-02-09,Calico Mine Ride,7.0,15.0
2024-02-09,Pony Express,6.0,15.0
2024-02-09,Calico River Rapids,5.0,5.0
2024-02-09,HangTime,5.0,5.0
2024-02-09,La Revolucion,5.0,5.0
2024-02-09,Los Voladores,5.0,5.0
2024-02-09,Sol Spin,5.0,5.0
2024-02-09,Supreme Scream,5.0,5.0
2024-02-09,Balloon Race,,
2024-02-09,Carrusel de California,,
2024-02-09,Flying Ace,,
2024-02-09,Hat Dance,,
2024-02-09,Pacific Scrambler,,
2024-02-09,Pig Pen's Mud Buggies,,
2024-02-09,Sky Cabin,,
2024-02-09,Wheeler Dealer Bumper Cars,,
2024-02-09,Wipeout,,
2024-02-09,Charlie Brown's Kite Flyer,,
2024-02-09,Linus Launcher,,
2024-02-09,Surfside Gliders,,
2024-02-09,Rapid River Run,,
2024-02-09,Butterfield Stagecoach,,
2024-02-09,Grand Sierra R.R.,,
2024-02-09,Woodstock's Airmail,,
2024-02-09,Calico Railroad,,
2024-02-09,Dragon Swing,,
2024-02-09,Timber Mountain Log Ride,,
2024-02-10,Balloon Race,100.0,
2024-02-10,Calico Mine Ride,100.0,
2024-02-10,Calico River Rapids,100.0,
2024-02-10,Carrusel de California,100.0,
2024-02-10,Flying Ace,100.0,
2024-02-10,La Revolucion,100.0,
2024-02-10,Los Voladores,100.0,
2024-02-10,Pig Pen's Mud Buggies,100.0,
2024-02-10,Rapid River Run,100.0,
2024-02-10,Sierra Sidewinder,100.0,
2024-02-10,Supreme Scream,100.0,
2024-02-10,Wheeler Dealer Bumper Cars,100.0,
2024-02-10,Wipeout,100.0,
2024-02-10,Xcelerator The Ride,100.0,
2024-02-10,Charlie Brown's Kite Flyer,98.0,
2024-02-10,Coast Rider,98.0,
2024-02-10,Linus Launcher,98.0,
2024-02-10,Pony Express,98.0,
2024-02-10,Surfside Gliders,98.0,
2024-02-10,HangTime,97.0,
2024-02-10,Jaguar!,97.0,
2024-02-10,Knott's Bear-y Tales: Return to the Fair,97.0,
2024-02-10,Pacific Scrambler,97.0,
2024-02-10,Silver Bullet,97.0,
2024-02-10,Sol Spin,97.0,
2024-02-10,Butterfield Stagecoach,95.0,
2024-02-10,Hat Dance,93.0,
2024-02-10,Sky Cabin,88.0,
2024-02-10,GhostRider,85.0,
2024-02-10,Grand Sierra R.R.,18.0,
2024-02-10,Woodstock's Airmail,1.0,
2024-02-10,Calico Railroad,0.0,
2024-02-10,Dragon Swing,0.0,
2024-02-10,Timber Mountain Log Ride,0.0,
2024-02-11,Balloon Race,100.0,
2024-02-11,Butterfield Stagecoach,100.0,
2024-02-11,Calico Mine Ride,100.0,
2024-02-11,Calico River Rapids,100.0,
2024-02-11,Charlie Brown's Kite Flyer,100.0,
2024-02-11,Coast Rider,100.0,
2024-02-11,Flying Ace,100.0,
2024-02-11,GhostRider,100.0,
2024-02-11,Hat Dance,100.0,
2024-02-11,Jaguar!,100.0,
2024-02-11,La Revolucion,100.0,
2024-02-11,Los Voladores,100.0,
2024-02-11,Pony Express,100.0,
2024-02-11,Rapid River Run,100.0,
2024-02-11,Sierra Sidewinder,100.0,
2024-02-11,Sky Cabin,100.0,
2024-02-11,Supreme Scream,100.0,
2024-02-11,Surfside Gliders,100.0,
2024-02-11,Wheeler Dealer Bumper Cars,100.0,
2024-02-11,Wipeout,100.0,
2024-02-11,Xcelerator The Ride,100.0,
2024-02-11,Linus Launcher,98.0,
2024-02-11,Pig Pen's Mud Buggies,98.0,
2024-02-11,Silver Bullet,97.0,
2024-02-11,Carrusel de California,96.0,
2024-02-11,HangTime,95.0,
